Median Household Income,state,place,Median Gross Rent,Median Home Value (Owner Occupied)
34583.0,2,51180,671.0,22400.0
,2,51455,,
,2,51960,,
67188.0,2,52060,1167.0,256900.0
50000.0,2,52210,600.0,89000.0
20982.0,2,52390,1650.0,26700.0
31078.0,2,52720,775.0,33400.0
,2,52845,,
128980.0,2,52915,,227900.0
,2,52940,,120500.0
43750.0,2,53050,1028.0,87200.0
44107.0,2,53270,563.0,120000.0
45893.0,2,53710,733.0,82500.0
30417.0,2,53820,,57000.0
52292.0,2,53930,,72500.0
60913.0,2,54050,1214.0,255300.0
54167.0,2,54085,,218800.0
,2,54150,,58000.0
41250.0,2,54260,,
51958.0,2,54480,488.0,223400.0
56667.0,2,54700,644.0,119300.0
91375.0,2,54920,1496.0,291300.0
55625.0,2,55030,1000.0,137500.0
51563.0,2,55140,606.0,117500.0
81094.0,2,55745,1148.0,272200.0
83524.0,2,55910,1190.0,232200.0
48125.0,2,56220,,68000.0
68393.0,2,56320,893.0,103100.0
50375.0,2,56350,433.0,
33750.0,2,56600,,
40650.0,2,56680,,74500.0
34167.0,2,57340,797.0,160400.0
94167.0,2,58330,500.0,
46875.0,2,58550,,178100.0
62068.0,2,58660,1053.0,224500.0
,2,59320,,
55938.0,2,59540,,154200.0
,2,59650,,114100.0
,2,60200,700.0,116700.0
73289.0,2,60310,993.0,249700.0
,2,60460,,
48750.0,2,60640,850.0,93300.0
27000.0,2,60750,,33800.0
53438.0,2,60860,,95000.0
,2,61080,,
,2,61120,,
,2,61190,,
62321.0,2,61630,1089.0,121900.0
78750.0,2,61700,1375.0,107100.0
83828.0,2,61788,,261700.0
,2,61825,,
,2,62125,,
,2,62285,,
45625.0,2,62510,,
94375.0,2,62620,875.0,625000.0
,2,63170,,
41389.0,2,63280,610.0,75700.0
43750.0,2,63390,,49000.0
46250.0,2,63610,,175000.0
,2,63870,,
75750.0,2,64240,,406300.0
,2,64380,,
33125.0,2,64600,575.0,22500.0
,2,64820,,70000.0
,2,64930,,
,2,64980,,
93542.0,2,65345,,270900.0
40000.0,2,65590,463.0,75000.0
,2,65700,,
80000.0,2,65800,,72000.0
41875.0,2,66140,850.0,86300.0
37188.0,2,66360,,
60000.0,2,66470,1025.0,
79844.0,2,66510,725.0,268800.0
59453.0,2,66550,1620.0,230300.0
75625.0,2,67020,1240.0,180900.0
49792.0,2,67460,850.0,107100.0
46250.0,2,67570,875.0,227900.0
38281.0,2,67680,,52700.0
43000.0,2,68230,513.0,69200.0
78750.0,2,68340,563.0,181900.0
71458.0,2,68370,,196900.0
75050.0,2,68560,955.0,241600.0
,2,68670,458.0,
58500.0,2,68890,1042.0,76300.0
53182.0,2,69770,840.0,103800.0
60938.0,2,70100,,96700.0
115208.0,2,70320,,222100.0
82083.0,2,70540,1232.0,367800.0
83125.0,2,70760,1089.0,364600.0
,2,70870,,
,2,70930,,
38125.0,2,71090,,145800.0
60833.0,2,71640,921.0,219300.0
81705.0,2,72135,1123.0,307500.0
48750.0,2,72190,1083.0,118800.0
71500.0,2,72230,,13400.0
50750.0,2,72960,510.0,88000.0
127014.0,2,72985,909.0,274900.0
99093.0,2,73070,1102.0,295700.0
,2,73290,,
81250.0,2,73400,,
,2,73950,,
,2,74340,,
38750.0,2,74350,,183400.0
64688.0,2,74525,975.0,210300.0
34375.0,2,74610,788.0,
71250.0,2,74830,1121.0,214200.0
,2,75050,,
81659.0,2,75077,1240.0,258100.0
47500.0,2,75160,738.0,57500.0
70625.0,2,75380,,86300.0
107292.0,2,75480,1169.0,246900.0
32083.0,2,75930,927.0,109100.0
45865.0,2,76260,,245000.0
24375.0,2,76590,,48300.0
49583.0,2,77140,858.0,156300.0
51667.0,2,77690,821.0,76900.0
43047.0,2,77800,753.0,182600.0
45096.0,2,78240,615.0,79300.0
,2,78297,,
,2,78350,,
46618.0,2,78680,,145800.0
31458.0,2,78790,863.0,
42875.0,2,79120,538.0,71100.0
35357.0,2,79230,920.0,10700.0
25417.0,2,79780,,
,2,79830,,277500.0
40313.0,2,79890,538.0,44600.0
,2,80100,,
83750.0,2,80660,1073.0,109000.0
94271.0,2,80770,1687.0,412100.0
40000.0,2,81320,933.0,110400.0
93661.0,2,81920,1043.0,196900.0
99151.0,2,82200,1250.0,202600.0
45625.0,2,82420,,
84000.0,2,82750,813.0,92300.0
33125.0,2,82860,,75000.0
62292.0,2,83080,1059.0,272600.0
46500.0,2,84000,,
48125.0,2,84070,838.0,84300.0
,2,84120,,
,2,84200,,
49583.0,2,84510,913.0,70800.0
60104.0,2,85280,1151.0,227800.0
66898.0,2,85290,,424100.0
,2,85610,,
111042.0,2,85680,,416200.0
54891.0,2,86380,938.0,230800.0
72083.0,2,86490,1217.0,168100.0
,4,730,1265.0,
38181.0,4,870,817.0,96400.0
,4,940,,
34167.0,4,1090,,86600.0
,4,1170,,
,4,1560,,
,4,1570,,
,4,1620,,
38125.0,4,1920,920.0,155700.0
,4,1990,,
,4,2270,,
52500.0,4,2410,,77900.0
107558.0,4,2430,1801.0,377300.0
48917.0,4,2830,813.0,145700.0
29598.0,4,3320,,72600.0
46020.0,4,3380,,127000.0
44132.0,4,3530,898.0,141900.0
35000.0,4,3915,564.0,
,4,4020,,219400.0
,4,4440,,106600.0
30245.0,4,4710,612.0,37600.0
69241.0,4,4720,1364.0,252400.0
47121.0,4,4880,805.0,115200.0
,4,4930,,
85638.0,4,5140,561.0,
,4,5450,,
29698.0,4,5490,757.0,108200.0
29357.0,4,5495,,197900.0
103351.0,4,5700,,398000.0
45972.0,4,5770,731.0,114400.0
,4,5970,,
41094.0,4,6260,815.0,170900.0
32137.0,4,6470,,54000.0
63843.0,4,6610,768.0,171600.0
33148.0,4,6820,,172400.0
76250.0,4,6997,,321600.0
44500.0,4,7025,831.0,81500.0
39583.0,4,7310,,103200.0
28929.0,4,7380,570.0,67600.0
45625.0,4,7590,,52500.0
,4,7915,,
84568.0,4,7940,1377.0,266800.0
,4,8020,,
43368.0,4,8220,861.0,159600.0
27554.0,4,8535,481.0,70600.0
29167.0,4,8710,,32900.0
47000.0,4,8920,,221000.0
50703.0,4,8990,,106900.0
40294.0,4,9340,590.0,65000.0
,4,9580,,
46563.0,4,9690,801.0,210400.0
46964.0,4,9900,,
32038.0,4,10040,626.0,74300.0
117813.0,4,10180,1493.0,805900.0
27440.0,4,10320,,52700.0
25987.0,4,10460,469.0,75400.0
59175.0,4,10530,1052.0,177700.0
70773.0,4,10670,1224.0,235600.0
63701.0,4,11160,1000.0,189900.0
102171.0,4,11230,1129.0,476400.0
91463.0,4,11300,1319.0,582200.0
38542.0,4,11370,,72300.0
65033.0,4,11500,,189600.0
83741.0,4,11580,1686.0,172900.0
80099.0,4,11720,887.0,96600.0
91299.0,4,12000,1481.0,351600.0
,4,12150,,
,4,12560,,
,4,12630,524.0,30800.0
27443.0,4,12770,501.0,32300.0
46893.0,4,12840,1011.0,264800.0
22708.0,4,12910,570.0,89100.0
66932.0,4,13140,,
36061.0,4,13190,,166000.0
18232.0,4,13400,536.0,
,4,13470,,37400.0
43019.0,4,13540,847.0,165600.0
29100.0,4,13610,894.0,98900.0
122031.0,4,13820,2281.0,452400.0
98929.0,4,13850,,302800.0
38902.0,4,13890,844.0,308500.0
58385.0,4,13960,,118800.0
47829.0,4,14030,,155700.0
69707.0,4,14380,507.0,69600.0
,4,14870,2286.0,
,4,15080,,
,4,15150,,
54946.0,4,15220,1110.0,198400.0
51512.0,4,15500,892.0,127700.0
,4,15600,,
43480.0,4,15765,929.0,122200.0
19402.0,4,15850,,32900.0
70650.0,4,15920,1142.0,274500.0
101821.0,4,16030,1506.0,256800.0
,4,16360,,
39437.0,4,16410,934.0,212500.0
,4,16830,,
68750.0,4,17460,,200000.0
25156.0,4,17500,,
,4,17810,,
37955.0,4,18160,,
32955.0,4,18448,,139300.0
33462.0,4,18490,,18300.0
,4,18580,,32000.0
57652.0,4,18740,633.0,179200.0
53084.0,4,19145,975.0,240700.0
38906.0,4,19280,539.0,94600.0
33343.0,4,19630,942.0,85700.0
80800.0,4,19740,1821.0,435800.0
41389.0,4,19790,,68900.0
39479.0,4,20050,645.0,107300.0
,4,20330,,
64502.0,4,20540,1072.0,163200.0
46875.0,4,20560,,52500.0
,4,20570,,
59302.0,4,20680,,131700.0
42115.0,4,20750,457.0,101900.0
71827.0,4,20960,601.0,182500.0
27750.0,4,21310,,105000.0
69338.0,4,21410,,63100.0
,4,21545,,
31591.0,4,21800,606.0,
59659.0,4,21900,,313600.0
41111.0,4,21980,,263400.0
41932.0,4,22080,594.0,54100.0
41574.0,4,22150,,447400.0
65072.0,4,22220,1407.0,204700.0
49526.0,4,22360,802.0,137600.0
41953.0,4,22400,856.0,
50208.0,4,23512,589.0,64600.0
61026.0,4,23620,1403.0,388500.0
63072.0,4,23760,890.0,210000.0
,4,23955,,
34054.0,4,23960,913.0,34400.0
76220.0,4,24100,,382600.0
80179.0,4,24250,,
47723.0,4,24460,656.0,32300.0
61546.0,4,24895,925.0,199600.0
68750.0,4,24950,,129200.0
52219.0,4,25030,1103.0,134100.0
144471.0,4,25045,,769100.0
90143.0,4,25300,1419.0,449300.0
68813.0,4,25650,,106900.0
43661.0,4,25720,958.0,202400.0
96250.0,4,25735,,371400.0
36504.0,4,26070,428.0,159900.0
44250.0,4,26210,328.0,42100.0
,4,26780,,
42022.0,4,27050,817.0,102600.0
34167.0,4,27260,,186400.0
105733.0,4,27400,1662.0,377800.0
,4,27540,,157800.0
60499.0,4,27820,1138.0,252200.0
57985.0,4,28030,875.0,153400.0
77580.0,4,28140,1134.0,332400.0
30196.0,4,28190,,79500.0
45000.0,4,28195,666.0,87600.0
91073.0,4,28380,1566.0,333900.0
,4,28465,,87100.0
86635.0,4,28981,717.0,
,4,28985,,
25938.0,4,29430,700.0,108300.0
65529.0,4,29603,943.0,251500.0
54262.0,4,29710,1059.0,199200.0
,4,29850,,
45114.0,4,30270,721.0,172600.0
,4,30550,,
,4,30830,,145900.0
16161.0,4,30840,,346400.0
,4,30850,,
,4,31182,,158900.0
36477.0,4,32020,,51100.0
38086.0,4,32310,731.0,190800.0
49432.0,4,33280,716.0,109100.0
62717.0,4,33440,731.0,79600.0
30262.0,4,33945,,112500.0
21944.0,4,33980,608.0,42600.0
44201.0,4,34120,699.0,96100.0
,4,34700,,
50380.0,4,34980,,176700.0
31667.0,4,35310,1096.0,55000.0
29583.0,4,36010,,15000.0
27986.0,4,36150,661.0,
39896.0,4,36290,867.0,328200.0
68059.0,4,36430,822.0,153000.0
70750.0,4,36440,,135600.0
88988.0,4,36475,1433.0,300500.0
32500.0,4,36500,545.0,121200.0
33323.0,4,36535,,157400.0
52778.0,4,36640,568.0,59000.0
,4,36780,,
,4,36920,,158900.0
45600.0,4,36990,645.0,42500.0
54839.0,4,37130,569.0,
52292.0,4,37200,1127.0,112900.0
52768.0,4,37620,928.0,175100.0
41141.0,4,37935,850.0,
23250.0,4,38250,558.0,
,4,38290,819.0,
,4,38530,,
76417.0,4,38600,,282300.0
40625.0,4,38655,,182100.0
,4,38950,,
56333.0,4,39100,829.0,103400.0
59817.0,4,39370,1021.0,297200.0
44000.0,4,39720,1123.0,220900.0
47611.0,4,39790,850.0,161100.0
32658.0,4,40160,,115800.0
78667.0,4,40400,,390200.0
57778.0,4,40415,694.0,82700.0
47500.0,4,40630,431.0,63100.0
67470.0,4,41085,,281400.0
94844.0,4,41330,1687.0,393900.0
,4,41470,,
26146.0,4,42460,,130500.0
25714.0,4,42590,917.0,112500.0
21650.0,4,42660,,51700.0
,4,42940,,
,4,43150,,
50500.0,4,43430,492.0,73100.0
66250.0,4,43570,491.0,84700.0
,4,43920,,95000.0
43693.0,4,43990,777.0,69800.0
31313.0,4,44200,476.0,21300.0
94983.0,4,44270,1373.0,291900.0
82388.0,4,44410,1622.0,235000.0
25556.0,4,44450,,168200.0
70972.0,4,44830,,
48966.0,4,45180,,114200.0
,4,45275,,
50986.0,4,45285,,87300.0
65725.0,4,46000,1196.0,269400.0
60265.0,4,46005,1229.0,159900.0
44286.0,4,46070,687.0,148800.0
49457.0,4,46087,1225.0,132000.0
34464.0,4,46350,715.0,66800.0
56341.0,4,46840,,100900.0
,4,47190,,
38194.0,4,47330,,104900.0
56410.0,4,47400,,212900.0
,4,47495,,
71419.0,4,47610,503.0,
,4,47680,,
58846.0,4,47750,,228100.0
54805.0,4,47820,1361.0,380300.0
68958.0,4,47925,,357000.0
74575.0,4,48170,,324300.0
37500.0,4,48310,618.0,67000.0
37750.0,4,49010,446.0,
49167.0,4,49100,,86500.0
39139.0,4,49270,811.0,79300.0
110257.0,4,49360,1655.0,445800.0
31997.0,4,49640,592.0,139300.0
,4,49710,,
77946.0,4,50000,702.0,66100.0
,4,50340,,
34583.0,4,50362,1085.0,481700.0
,4,50480,,
,4,50620,,
,4,51142,,
48050.0,4,51180,909.0,186000.0
,4,51465,,132100.0
92548.0,4,51600,1352.0,348200.0
60592.0,4,51775,,
,4,51800,,
53326.0,4,51810,1095.0,
,4,52230,,170900.0
203659.0,4,52930,3452.0,1778000.0
59872.0,4,53070,768.0,187400.0
41711.0,4,53210,,183300.0
86080.0,4,53350,1850.0,390100.0
31458.0,4,53490,941.0,269400.0
53971.0,4,53560,906.0,242400.0
58109.0,4,53700,1067.0,272500.0
50038.0,4,53770,547.0,45000.0
66750.0,4,53910,,266700.0
81017.0,4,54050,1414.0,314000.0
38201.0,4,54190,,25000.0
64927.0,4,55000,1175.0,277700.0
67813.0,4,55210,930.0,
54092.0,4,55300,1034.0,123800.0
47154.0,4,55560,828.0,140700.0
37589.0,4,55630,651.0,
56426.0,4,55700,890.0,342100.0
,4,55840,,310300.0
33824.0,4,55845,,262900.0
91328.0,4,55880,855.0,262700.0
53125.0,4,55980,798.0,252700.0
63788.0,4,55983,,
38824.0,4,56120,508.0,89400.0
51181.0,4,56400,659.0,82300.0
14531.0,4,56470,,72900.0
,4,57170,,
61090.0,4,57380,957.0,386300.0
60033.0,4,57450,1128.0,283700.0
,4,58010,1013.0,40900.0
111743.0,4,58150,1799.0,407800.0
,4,58290,,170200.0
24545.0,4,58620,,60700.0
28186.0,4,58870,,86600.0
69704.0,4,59372,1294.0,198300.0
64432.0,4,59550,889.0,
33750.0,4,59690,,45800.0
79541.0,4,59760,1257.0,197100.0
,4,59900,,
127125.0,4,60120,,396600.0
54554.0,4,60180,921.0,163500.0
127073.0,4,60250,,570400.0
26905.0,4,60770,,
28929.0,4,60880,600.0,25600.0
,4,61300,,
38423.0,4,61302,697.0,171700.0
30833.0,4,61370,517.0,26300.0
44125.0,4,61440,,45400.0
,4,61448,,
,4,61690,,
,4,61715,,86300.0
26887.0,4,61720,322.0,82700.0
,4,61800,,227400.0
85489.0,4,61940,1997.0,385900.0
53503.0,4,62000,788.0,151300.0
91110.0,4,62140,1364.0,251800.0
49688.0,4,62280,711.0,119600.0
63672.0,4,62350,686.0,109900.0
39545.0,4,62362,,217600.0
38984.0,4,62420,,133100.0
55500.0,4,62700,,61000.0
37553.0,4,62910,341.0,47800.0
27487.0,4,63050,564.0,
37176.0,4,63260,,112500.0
43630.0,4,63470,716.0,146800.0
44784.0,4,63540,680.0,90600.0
,4,63610,,217900.0
22333.0,4,63820,,36300.0
,4,63960,,
79836.0,4,64210,1586.0,247100.0
37500.0,4,64310,621.0,85700.0
26875.0,4,64590,,32000.0
31793.0,4,64650,,167800.0
97409.0,4,65000,1578.0,540000.0
,4,65167,,
45459.0,4,65280,,97700.0
58901.0,4,65350,1204.0,569800.0
13611.0,4,65400,,29000.0
,4,65420,509.0,87900.0
43994.0,4,65490,456.0,
46213.0,4,65780,381.0,100000.0
33750.0,4,66190,,94600.0
47679.0,4,66260,538.0,166100.0
53569.0,4,66470,967.0,197200.0
49769.0,4,66540,,
66129.0,4,66820,1017.0,182900.0
70580.0,4,66845,866.0,210900.0
60956.0,4,67295,852.0,157300.0
63458.0,4,67800,1013.0,186800.0
46205.0,4,67920,,69800.0
68696.0,4,68010,561.0,160000.0
53741.0,4,68080,902.0,155900.0
81161.0,4,68220,,337100.0
49063.0,4,68670,1029.0,84700.0
31907.0,4,68850,789.0,97300.0
46311.0,4,68990,750.0,119400.0
35938.0,4,69060,354.0,133600.0
28477.0,4,69130,,104300.0
48600.0,4,69480,,
24605.0,4,69585,,32400.0
2499.0,4,69872,,97000.0
34458.0,4,70040,,265800.0
,4,70175,,
39022.0,4,70240,599.0,100800.0
46201.0,4,70320,1220.0,189100.0
58837.0,4,70355,1299.0,263500.0
26250.0,4,70460,706.0,55900.0
59207.0,4,70530,1743.0,312100.0
39798.0,4,71020,845.0,101800.0
,4,71160,,
,4,71220,,
,4,71230,,
35603.0,4,71300,735.0,116300.0
76623.0,4,71510,1627.0,282300.0
,4,71642,,
63750.0,4,71650,776.0,120200.0
34917.0,4,71790,754.0,99700.0
107358.0,4,72000,1767.0,435500.0
,4,72280,,
77808.0,4,72420,,220700.0
36250.0,4,72560,608.0,70300.0
39583.0,4,72630,183.0,73600.0
64080.0,4,73000,1345.0,321300.0
66821.0,4,73420,899.0,184800.0
53906.0,4,73490,,
55018.0,4,73700,880.0,110400.0
97407.0,4,73890,1395.0,407100.0
,4,74120,383.0,29100.0
48002.0,4,74190,1081.0,218600.0
44167.0,4,74400,740.0,130300.0
28646.0,4,74470,1088.0,
,4,74540,,
38478.0,4,74610,,154300.0
,4,74665,,244000.0
24792.0,4,74680,,
,4,74750,,
77344.0,4,74820,,
,4,75310,,
28088.0,4,75590,,82600.0
33250.0,4,75660,388.0,53000.0
74714.0,4,75940,1615.0,361000.0
57045.0,4,76010,779.0,52100.0
48058.0,4,77000,907.0,177800.0
58917.0,4,77035,850.0,158400.0
118594.0,4,77179,1561.0,376900.0
,4,77367,,
,4,77415,,65300.0
65039.0,4,77490,,
,4,78300,,209400.0
43239.0,4,78400,,177800.0
107470.0,4,78540,1872.0,274600.0
,4,78680,,
70748.0,4,78760,1335.0,217300.0
,4,78820,,225000.0
,4,78855,,
46495.0,4,78865,1109.0,205700.0
,4,79590,,
58247.0,4,79830,1082.0,241100.0
,4,79870,,
45946.0,4,79940,,
70147.0,4,80095,1348.0,494700.0
50901.0,4,80380,,182600.0
,4,80430,,
,4,80790,,84200.0
38722.0,4,80825,,181400.0
,4,81175,,
50186.0,4,81480,1005.0,74900.0
103176.0,4,81490,,
33822.0,4,81550,,44500.0
6181.0,4,82060,,
80375.0,4,82120,788.0,
62829.0,4,82156,,165500.0
38594.0,4,82270,,332100.0
22143.0,4,82390,691.0,98300.0
53086.0,4,82425,,136200.0
34813.0,4,82450,662.0,125800.0
34734.0,4,82530,495.0,58100.0
29091.0,4,82670,,
57604.0,4,82740,832.0,276700.0
,4,82810,,
87917.0,4,82880,,187500.0
39306.0,4,82950,743.0,123800.0
33472.0,4,83090,804.0,82600.0
52206.0,4,83160,1011.0,287700.0
75936.0,4,83388,859.0,506600.0
,4,83475,,
26635.0,4,83570,597.0,138000.0
38233.0,4,83720,533.0,69500.0
29500.0,4,83790,628.0,53600.0
41926.0,4,83930,760.0,106400.0
29000.0,4,83960,543.0,266900.0
,4,84000,,
42788.0,4,84140,,
,4,84350,,
41367.0,4,84980,834.0,163800.0
66667.0,4,85260,596.0,141000.0
40313.0,4,85330,543.0,196800.0
44595.0,4,85400,1035.0,196900.0
28750.0,4,85470,,
56292.0,4,85540,977.0,157300.0
104830.0,4,85680,981.0,
,5,190,,
33500.0,5,250,543.0,46400.0
58235.0,5,580,957.0,87400.0
30455.0,5,700,,47100.0
,5,730,,
,5,820,,
20000.0,5,940,850.0,
38292.0,5,970,670.0,152400.0
65125.0,5,1030,,
43875.0,5,1060,588.0,72500.0
,5,1090,,
27009.0,5,1150,625.0,59100.0
27875.0,5,1210,574.0,90100.0
,5,1270,,22500.0
38750.0,5,1360,623.0,92900.0
15417.0,5,1457,,59200.0
28750.0,5,1540,660.0,37500.0
67273.0,5,1630,,
,5,1660,,198100.0
34883.0,5,1870,633.0,123600.0
38194.0,5,1990,575.0,77500.0
138375.0,5,2230,,160500.0
46875.0,5,2380,454.0,100200.0
33000.0,5,2470,479.0,66400.0
47790.0,5,2590,752.0,75600.0
33125.0,5,2680,,71100.0
44122.0,5,2740,553.0,95600.0
78878.0,5,2860,1024.0,161900.0
105750.0,5,3010,,226000.0
54375.0,5,3040,929.0,157400.0
41023.0,5,3280,673.0,115700.0
42344.0,5,3430,,55000.0
35568.0,5,3640,1031.0,105200.0
41607.0,5,3940,,49000.0
,5,3970,,210500.0
49763.0,5,4030,706.0,123000.0
63750.0,5,4090,840.0,106900.0
55651.0,5,4180,876.0,88500.0
25083.0,5,4420,539.0,61700.0
55208.0,5,4540,,141700.0
51975.0,5,4600,709.0,127400.0
31190.0,5,4630,,132100.0
,5,4720,,
,5,4750,,
74972.0,5,4840,1032.0,190700.0
52045.0,5,4900,678.0,115600.0
59808.0,5,4960,439.0,93900.0
35000.0,5,5260,,60000.0
60813.0,5,5290,901.0,156700.0
89653.0,5,5320,1055.0,281800.0
52396.0,5,5440,713.0,99200.0
44984.0,5,5560,583.0,110300.0
,5,5770,,
89375.0,5,5920,750.0,133300.0
21250.0,5,5980,,
,5,6040,583.0,50400.0
,5,6340,,
,5,6460,,117100.0
53162.0,5,6610,390.0,63600.0
60250.0,5,6700,593.0,55800.0
45500.0,5,6730,,60000.0
43250.0,5,7030,663.0,66800.0
,5,7150,,
,5,7210,,
53750.0,5,7270,,
43191.0,5,7330,676.0,89200.0
21328.0,5,7420,,346900.0
46905.0,5,7450,,65600.0
,5,7510,,126800.0
46071.0,5,7540,850.0,117500.0
44770.0,5,7630,769.0,109200.0
40734.0,5,7720,629.0,85300.0
,5,8020,,
36250.0,5,8260,428.0,55000.0
23958.0,5,8290,615.0,54300.0
30000.0,5,8440,667.0,53300.0
48750.0,5,8665,755.0,115400.0
34484.0,5,8950,540.0,75900.0
67417.0,5,9100,840.0,127100.0
76965.0,5,9460,839.0,181300.0
83750.0,5,9550,,20000.0
,5,9700,,
41103.0,5,9790,567.0,131000.0
66250.0,5,9880,860.0,82000.0
62654.0,5,10300,886.0,166100.0
22813.0,5,10330,,
56750.0,5,10360,669.0,104600.0
40972.0,5,10450,795.0,88700.0
36071.0,5,10480,,
36806.0,5,10570,463.0,81900.0
55417.0,5,10600,,76600.0
42348.0,5,10720,585.0,82500.0
83750.0,5,10780,1293.0,260100.0
64167.0,5,10900,1050.0,75100.0
,5,11080,,
45909.0,5,11410,612.0,55900.0
43279.0,5,11500,637.0,86000.0
,5,11830,336.0,67500.0
75893.0,5,11890,,
27083.0,5,11920,635.0,74000.0
32500.0,5,12190,1063.0,99000.0
40750.0,5,12280,557.0,86400.0
140195.0,5,12340,1770.0,302200.0
46491.0,5,12520,975.0,133100.0
,5,12700,,73900.0
57197.0,5,12790,,77900.0
90793.0,5,12820,1185.0,205900.0
,5,12940,,
65600.0,5,13120,692.0,144100.0
54297.0,5,13300,695.0,111300.0
,5,13420,,
32730.0,5,13450,805.0,71900.0
42500.0,5,13540,810.0,65300.0
24167.0,5,13570,620.0,
19028.0,5,13750,384.0,64100.0
49547.0,5,13960,,
24643.0,5,13990,416.0,64400.0
118125.0,5,14050,,253100.0
33778.0,5,14140,666.0,122800.0
38977.0,5,14260,495.0,115200.0
28250.0,5,14500,465.0,77800.0
31382.0,5,14860,,
96012.0,5,14920,,49800.0
17083.0,5,14950,493.0,50000.0
43571.0,5,15100,,94400.0
48104.0,5,15190,867.0,195800.0
48750.0,5,15310,625.0,37500.0
33068.0,5,15460,455.0,76800.0
31324.0,5,15490,534.0,136100.0
16923.0,5,15550,441.0,22500.0
26250.0,5,15700,519.0,67500.0
36042.0,5,15790,625.0,89300.0
49412.0,5,15940,696.0,125000.0
37000.0,5,16240,543.0,92000.0
82917.0,5,16690,,216700.0
47813.0,5,16930,430.0,82500.0
53125.0,5,17140,,113600.0
44583.0,5,17290,886.0,123000.0
57448.0,5,17320,537.0,103700.0
43397.0,5,17380,628.0,108000.0
22500.0,5,17410,,32900.0
41912.0,5,17740,756.0,103700.0
58555.0,5,17860,,
60625.0,5,18010,,64300.0
29659.0,5,18100,700.0,56500.0
71875.0,5,18160,463.0,93900.0
25924.0,5,18340,,65800.0
30179.0,5,18370,775.0,48000.0
45066.0,5,18490,629.0,93100.0
26429.0,5,18520,563.0,74600.0
34205.0,5,18550,560.0,75000.0
70156.0,5,18580,,140500.0
29241.0,5,18640,700.0,32500.0
39063.0,5,18790,785.0,93200.0
32500.0,5,18850,505.0,87300.0
50065.0,5,18940,690.0,78400.0
28889.0,5,18970,386.0,60400.0
38095.0,5,19450,823.0,51500.0
,5,19540,,
32724.0,5,19600,706.0,97500.0
,5,19720,,152900.0
33750.0,5,19990,676.0,78900.0
59375.0,5,20200,482.0,146100.0
42159.0,5,20230,627.0,48300.0
39013.0,5,20320,614.0,65400.0
32417.0,5,20440,715.0,83700.0
72688.0,5,20470,882.0,149800.0
,5,20800,,
22857.0,5,20830,610.0,75800.0
28636.0,5,20920,,56300.0
36638.0,5,20950,331.0,56000.0
41831.0,5,21070,725.0,93500.0
66809.0,5,21190,1020.0,153400.0
92778.0,5,21430,,317800.0
55729.0,5,21520,,108000.0
47500.0,5,21580,763.0,58500.0
56055.0,5,21610,465.0,70300.0
47955.0,5,21730,752.0,93200.0
49013.0,5,21820,532.0,128100.0
,5,22120,549.0,80800.0
24124.0,5,22180,542.0,42600.0
38000.0,5,22240,709.0,182900.0
,5,22300,,
27768.0,5,22360,617.0,100600.0
,5,22450,,
47794.0,5,22660,895.0,124400.0
,5,22720,,
35625.0,5,23140,,23500.0
77443.0,5,23170,975.0,184000.0
52111.0,5,23290,869.0,255600.0
29028.0,5,23320,,67200.0
44250.0,5,23680,875.0,134400.0
42250.0,5,23800,570.0,60700.0
30000.0,5,24010,597.0,92000.0
,5,24070,,
71269.0,5,24130,,205200.0
25750.0,5,24220,489.0,56700.0
34521.0,5,24250,538.0,68400.0
33229.0,5,24430,713.0,68700.0
48033.0,5,24550,740.0,137800.0
29440.0,5,24640,740.0,64300.0
34643.0,5,24670,700.0,45000.0
53409.0,5,24700,,135100.0
9135.0,5,24760,,68300.0
,5,24910,,
,5,25030,,55800.0
40000.0,5,25060,585.0,53800.0
68333.0,5,25180,,89600.0
25750.0,5,25360,,75500.0
,5,25630,,
65714.0,5,25750,771.0,185900.0
28009.0,5,25780,422.0,41100.0
36406.0,5,25900,,55000.0
42241.0,5,26050,773.0,100100.0
37396.0,5,26110,,157300.0
51371.0,5,26260,676.0,116300.0
51750.0,5,26290,955.0,133600.0
17344.0,5,26440,,34400.0
63158.0,5,26710,999.0,122700.0
80625.0,5,26800,,
48333.0,5,26980,669.0,76400.0
65556.0,5,27010,667.0,48900.0
26699.0,5,27040,733.0,
32300.0,5,27310,617.0,78600.0
57875.0,5,27610,,66100.0
141563.0,5,27670,749.0,447300.0
50404.0,5,27700,727.0,84800.0
20463.0,5,27730,369.0,63000.0
26875.0,5,27790,594.0,48300.0
56083.0,5,27970,444.0,72500.0
54265.0,5,28360,928.0,110100.0
53239.0,5,28510,787.0,143400.0
41500.0,5,28600,672.0,88300.0
67708.0,5,28660,942.0,157100.0
31458.0,5,28720,521.0,28300.0
57837.0,5,28780,772.0,143800.0
49607.0,5,28810,725.0,143800.0
,5,28840,,
33068.0,5,28990,625.0,54100.0
50938.0,5,29020,572.0,
,5,29080,,
38229.0,5,29140,770.0,55800.0
37386.0,5,29200,622.0,69400.0
59792.0,5,29230,672.0,152700.0
37857.0,5,29290,586.0,86500.0
,5,29320,,
,5,29380,,
33036.0,5,29500,545.0,68400.0
52228.0,5,29650,713.0,81700.0
33173.0,5,29920,470.0,50400.0
86786.0,5,30310,,92800.0
